GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
io.zenwave360.sdk.plugins:zenwave-mcp-server,io.zenwave360.sdk.plugins.mcp,ZenWaveProjectTools,0,10,0,0,0,3,0,3,0,3
io.zenwave360.sdk.plugins:zenwave-mcp-server,io.zenwave360.sdk.plugins.mcp,McpServerApplication,18,0,0,0,4,0,3,0,3,0
