GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
io.github.zenwave360.zenwave-sdk.plugins:openapi-karate,io.zenwave360.sdk.plugins,OpenAPIKarateGenerator,0,434,1,19,0,69,1,25,0,16
io.github.zenwave360.zenwave-sdk.plugins:openapi-karate,io.zenwave360.sdk.plugins,OpenAPIKarateGenerator.GroupByType,0,21,0,0,0,2,0,1,0,1
io.github.zenwave360.zenwave-sdk.plugins:openapi-karate,io.zenwave360.sdk.plugins,OpenAPIKaratePlugin,14,40,1,3,3,6,1,3,0,2
