GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
io.zenwave360.sdk.plugins:java-to-asyncapi,io.zenwave360.sdk.plugins,JavaToAsyncAPIGenerator,92,459,24,42,31,98,27,22,7,9
io.zenwave360.sdk.plugins:java-to-asyncapi,io.zenwave360.sdk.plugins,JavaToAsyncAPIGenerator.SchemaFormat,0,15,0,0,0,2,0,1,0,1
